2	1	235	1219	292
48001999	48001905
31	3	200	32	4	201	1	1	1
31	4	200	32	5	201	1	1	1
31	5	200	32	6	201	1	1	1
31	6	200	32	7	201	1	1	1
31	7	200	32	8	201	1	1	1
31	8	200	32	9	201	1	1	1
32	0	200	33	1	201	1	1	1
32	1	200	33	2	201	1	1	1
32	2	200	33	3	201	1	1	1
32	3	200	33	4	201	1	1	1
32	4	200	33	5	201	1	1	1
32	5	200	33	6	201	1	1	1
32	6	200	33	7	201	1	1	1
32	7	200	33	8	201	1	1	1
32	8	200	33	9	201	1	1	1
33	0	200	34	1	201	1	1	1
33	1	200	34	2	201	1	1	1
33	2	200	34	3	201	1	1	1
33	3	200	34	4	201	1	1	1
33	4	200	34	5	201	1	1	1
33	5	200	34	6	201	1	1	1
33	6	200	34	7	201	1	1	1
33	7	200	34	8	201	1	1	1
33	8	200	34	9	201	1	1	1
34	0	200	35	1	201	1	1	1
34	1	200	35	2	201	1	1	1
34	2	200	35	3	201	1	1	1
34	3	200	35	4	201	1	1	1
34	4	200	35	5	201	1	1	1
34	5	200	35	6	201	1	1	1
34	6	200	35	7	201	1	1	1
34	7	200	35	8	201	1	1	1
34	8	200	35	9	201	1	1	1
35	0	200	36	1	201	1	1	1
35	1	200	36	2	201	1	1	1
35	2	200	36	3	201	1	1	1
35	3	200	36	4	201	1	1	1
35	4	200	36	5	201	1	1	1
35	5	200	36	6	201	1	1	1
35	6	200	36	7	201	1	1	1
35	7	200	36	8	201	1	1	1
35	8	200	36	9	201	1	1	1
36	0	200	37	1	201	1	1	1
36	1	200	37	2	201	1	1	1
36	2	200	37	3	201	1	1	1
36	3	200	37	4	201	1	1	1
36	4	200	37	5	201	1	1	1
36	5	200	37	6	201	1	1	1
36	6	200	37	7	201	1	1	1
36	7	200	37	8	201	1	1	1
36	8	200	37	9	201	1	1	1
37	0	200	38	1	201	1	1	1
37	1	200	38	2	201	1	1	1
37	2	200	38	3	201	1	1	1
37	3	200	38	4	201	1	1	1
37	4	200	38	5	201	1	1	1
37	5	200	38	6	201	1	1	1
37	6	200	38	7	201	1	1	1
37	7	200	38	8	201	1	1	1
37	8	200	38	9	201	1	1	1
38	0	200	39	1	201	1	1	1
38	1	200	39	2	201	1	1	1
38	2	200	39	3	201	1	1	1
38	3	200	39	4	201	1	1	1
38	4	200	39	5	201	1	1	1
38	5	200	39	6	201	1	1	1
38	6	200	39	7	201	1	1	1
38	7	200	39	8	201	1	1	1
38	8	200	39	9	201	1	1	1
39	0	200	40	1	201	1	1	1
39	1	200	40	2	201	1	1	1
39	2	200	40	3	201	1	1	1
39	3	200	40	4	201	1	1	1
39	4	200	40	5	201	1	1	1
39	5	200	40	6	201	1	1	1
39	6	200	40	7	201	1	1	1
39	7	200	40	8	201	1	1	1
39	8	200	40	9	201	1	1	1
40	0	200	41	1	201	1	1	1
40	1	200	41	2	201	1	1	1
40	2	200	41	3	201	1	1	1
40	3	200	41	4	201	1	1	1
40	4	200	41	5	201	1	1	1
40	5	200	41	6	201	1	1	1
40	6	200	41	7	201	1	1	1
40	7	200	41	8	201	1	1	1
40	8	200	41	9	201	1	1	1
41	0	200	42	1	201	1	1	1
41	1	200	42	2	201	1	1	1
41	2	200	42	3	201	1	1	1
41	3	200	42	4	201	1	1	1
41	4	200	42	5	201	1	1	1
41	5	200	42	6	201	1	1	1
41	6	200	42	7	201	1	1	1
41	7	200	42	8	201	1	1	1
41	8	200	42	9	201	1	1	1
42	0	200	43	1	201	1	1	1
42	1	200	43	2	201	1	1	1
42	2	200	43	3	201	1	1	1
42	3	200	43	4	201	1	1	1
42	4	200	43	5	201	1	1	1
42	5	200	43	6	201	1	1	1
42	6	200	43	7	201	1	1	1
42	7	200	43	8	201	1	1	1
42	8	200	43	9	201	1	1	1
43	0	200	44	1	201	1	1	1
43	1	200	44	2	201	1	1	1
43	2	200	44	3	201	1	1	1
43	3	200	44	4	201	1	1	1
43	4	200	44	5	201	1	1	1
43	5	200	44	6	201	1	1	1
43	6	200	44	7	201	1	1	1
43	7	200	44	8	201	1	1	1
43	8	200	44	9	201	1	1	1
44	0	200	45	1	201	1	1	1
44	1	200	45	2	201	1	1	1
44	2	200	45	3	201	1	1	1
44	3	200	45	4	201	1	1	1
44	4	200	45	5	201	1	1	1
44	5	200	45	6	201	1	1	1
44	6	200	45	7	201	1	1	1
44	7	200	45	8	201	1	1	1
44	8	200	45	9	201	1	1	1
45	0	200	46	1	201	1	1	1
45	1	200	46	2	201	1	1	1
45	2	200	46	3	201	1	1	1
45	3	200	46	4	201	1	1	1
45	4	200	46	5	201	1	1	1
45	5	200	46	6	201	1	1	1
45	6	200	46	7	201	1	1	1
45	7	200	46	8	201	1	1	1
45	8	200	46	9	201	1	1	1
46	0	200	47	1	201	1	1	1
46	1	200	47	2	201	1	1	1
46	2	200	47	3	201	1	1	1
46	3	200	47	4	201	1	1	1
46	4	200	47	5	201	1	1	1
46	5	200	47	6	201	1	1	1
46	6	200	47	7	201	1	1	1
46	7	200	47	8	201	1	1	1
46	8	200	47	9	201	1	1	1
47	0	200	48	1	201	1	1	1
47	1	200	48	2	201	1	1	1
47	2	200	48	3	201	1	1	1
47	3	200	48	4	201	1	1	1
47	4	200	48	5	201	1	1	1
47	5	200	48	6	201	1	1	1
47	6	200	48	7	201	1	1	1
47	7	200	48	8	201	1	1	1
47	8	200	48	9	201	1	1	1
48	0	200	49	1	201	1	1	1
48	1	200	49	2	201	1	1	1
48	2	200	49	3	201	1	1	1
48	3	200	49	4	201	1	1	1
48	4	200	49	5	201	1	1	1
48	5	200	49	6	201	1	1	1
48	6	200	49	7	201	1	1	1
48	7	200	49	8	201	1	1	1
48	8	200	49	9	201	1	1	1
49	0	200	50	1	201	1	1	1
49	1	200	50	2	201	1	1	1
49	2	200	50	3	201	1	1	1
49	3	200	50	4	201	1	1	1
49	4	200	50	5	201	1	1	1
49	5	200	50	6	201	1	1	1
49	6	200	50	7	201	1	1	1
49	7	200	50	8	201	1	1	1
49	8	200	50	9	201	1	1	1
50	0	200	51	1	201	1	1	1
50	1	200	51	2	201	1	1	1
50	2	200	51	3	201	1	1	1
50	3	200	51	4	201	1	1	1
50	4	200	51	5	201	1	1	1
50	5	200	51	6	201	1	1	1
50	6	200	51	7	201	1	1	1
50	7	200	51	8	201	1	1	1
50	8	200	51	9	201	1	1	1
51	0	200	52	1	201	1	1	1
51	1	200	52	2	201	1	1	1
51	2	200	52	3	201	1	1	1
51	3	200	52	4	201	1	1	1
51	4	200	52	5	201	1	1	1
51	5	200	52	6	201	1	1	1
51	6	200	52	7	201	1	1	1
51	7	200	52	8	201	1	1	1
51	8	200	52	9	201	1	1	1
52	0	200	53	1	201	1	1	1
52	1	200	53	2	201	1	1	1
52	2	200	53	3	201	1	1	1
52	3	200	53	4	201	1	1	1
52	4	200	53	5	201	1	1	1
52	5	200	53	6	201	1	1	1
52	6	200	53	7	201	1	1	1
52	7	200	53	8	201	1	1	1
52	8	200	53	9	201	1	1	1
53	0	200	54	1	201	1	1	1
53	1	200	54	2	201	1	1	1
53	2	200	54	3	201	1	1	1
53	3	200	54	4	201	1	1	1
53	4	200	54	5	201	1	1	1
53	5	200	54	6	201	1	1	1
53	6	200	54	7	201	1	1	1
53	7	200	54	8	201	1	1	1
53	8	200	54	9	201	1	1	1
54	0	200	55	1	201	1	1	1
54	1	200	55	2	201	1	1	1
54	2	200	55	3	201	1	1	1
54	3	200	55	4	201	1	1	1
54	4	200	55	5	201	1	1	1
54	5	200	55	6	201	1	1	1
54	6	200	55	7	201	1	1	1
54	7	200	55	8	201	1	1	1
54	8	200	55	9	201	1	1	1
55	0	200	56	1	201	1	1	1
55	1	200	56	2	201	1	1	1
55	2	200	56	3	201	1	1	1
55	3	200	56	4	201	1	1	1
55	4	200	56	5	201	1	1	1
55	5	200	56	6	201	1	1	1
55	6	200	56	7	201	1	1	1
55	7	200	56	8	201	1	1	1
55	8	200	56	9	201	1	1	1
56	0	200	57	1	201	1	1	1
56	1	200	57	2	201	1	1	1
56	2	200	57	3	201	1	1	1
56	3	200	57	4	201	1	1	1
56	4	200	57	5	201	1	1	1
56	5	200	57	6	201	1	1	1
56	6	200	57	7	201	1	1	1
56	7	200	57	8	201	1	1	1
56	8	200	57	9	201	1	1	1
57	0	200	58	1	201	1	1	1
57	1	200	58	2	201	1	1	1
57	2	200	58	3	201	1	1	1
57	3	200	58	4	201	1	1	1
57	4	200	58	5	201	1	1	1
57	5	200	58	6	201	1	1	1
57	6	200	58	7	201	1	1	1
57	7	200	58	8	201	1	1	1
57	8	200	58	9	201	1	1	1
58	0	200	59	1	201	1	1	1
58	1	200	59	2	201	1	1	1
58	2	200	59	3	201	1	1	1
58	3	200	59	4	201	1	1	1
58	4	200	59	5	201	1	1	1
58	5	200	59	6	201	1	1	1
58	6	200	59	7	201	1	1	1
58	7	200	59	8	201	1	1	1
58	8	200	59	9	201	1	1	1
59	0	200	60	1	201	1	1	1
59	1	200	60	2	201	1	1	1
59	2	200	60	3	201	1	1	1
59	3	200	60	4	201	1	1	1
59	4	200	60	5	201	1	1	1
59	5	200	60	6	201	1	1	1
59	6	200	60	7	201	1	1	1
59	7	200	60	8	201	1	1	1
59	8	200	60	9	201	1	1	1
60	0	200	61	1	201	1	1	1
60	1	200	61	2	201	1	1	1
60	2	200	61	3	201	1	1	1
60	3	200	61	4	201	1	1	1
60	4	200	61	5	201	1	1	1
60	5	200	61	6	201	1	1	1
60	6	200	61	7	201	1	1	1
60	7	200	61	8	201	1	1	1
60	8	200	61	9	201	1	1	1
61	0	200	62	1	201	1	1	1
61	1	200	62	2	201	1	1	1
61	2	200	62	3	201	1	1	1
61	3	200	62	4	201	1	1	1
61	4	200	62	5	201	1	1	1
61	5	200	62	6	201	1	1	1
61	6	200	62	7	201	1	1	1
61	7	200	62	8	201	1	1	1
61	8	200	62	9	201	1	1	1
62	0	200	63	1	201	1	1	1
62	1	200	63	2	201	1	1	1
62	2	200	63	3	201	1	1	1
62	3	200	63	4	201	1	1	1
62	4	200	63	5	201	1	1	1
62	5	200	63	6	201	1	1	1
62	6	200	63	7	201	1	1	1
62	7	200	63	8	201	1	1	1
62	8	200	63	9	201	1	1	1
63	0	200	64	1	201	1	1	1
63	1	200	64	2	201	1	1	1
63	2	200	64	3	201	1	1	1
63	3	200	64	4	201	1	1	1
63	4	200	64	5	201	1	1	1
63	5	200	64	6	201	1	1	1
63	6	200	64	7	201	1	1	1
63	7	200	64	8	201	1	1	1
63	8	200	64	9	201	1	1	1
64	0	200	65	1	201	1	1	1
64	1	200	65	2	201	1	1	1
64	2	200	65	3	201	1	1	1
64	3	200	65	4	201	1	1	1
64	4	200	65	5	201	1	1	1
64	5	200	65	6	201	1	1	1
64	6	200	65	7	201	1	1	1
64	7	200	65	8	201	1	1	1
64	8	200	65	9	201	1	1	1
65	0	200	66	1	201	1	1	1
65	1	200	66	2	201	1	1	1
65	2	200	66	3	201	1	1	1
65	3	200	66	4	201	1	1	1
65	4	200	66	5	201	1	1	1
65	5	200	66	6	201	1	1	1
65	6	200	66	7	201	1	1	1
65	7	200	66	8	201	1	1	1
65	8	200	66	9	201	1	1	1
66	0	200	67	1	201	1	1	1
66	1	200	67	2	201	1	1	1
66	2	200	67	3	201	1	1	1
66	3	200	67	4	201	1	1	1
66	4	200	67	5	201	1	1	1
66	5	200	67	6	201	1	1	1
66	6	200	67	7	201	1	1	1
66	7	200	67	8	201	1	1	1
66	8	200	67	9	201	1	1	1
67	0	200	68	1	201	1	1	1
67	1	200	68	2	201	1	1	1
67	2	200	68	3	201	1	1	1
67	3	200	68	4	201	1	1	1
67	4	200	68	5	201	1	1	1
67	5	200	68	6	201	1	1	1
67	6	200	68	7	201	1	1	1
67	7	200	68	8	201	1	1	1
67	8	200	68	9	201	1	1	1
68	0	200	69	1	201	1	1	1
68	1	200	69	2	201	1	1	1
68	2	200	69	3	201	1	1	1
68	3	200	69	4	201	1	1	1
68	4	200	69	5	201	1	1	1
68	5	200	69	6	201	1	1	1
68	6	200	69	7	201	1	1	1
68	7	200	69	8	201	1	1	1
68	8	200	69	9	201	1	1	1
69	0	200	70	1	201	1	1	1
69	1	200	70	2	201	1	1	1
69	2	200	70	3	201	1	1	1
69	3	200	70	4	201	1	1	1
69	4	200	70	5	201	1	1	1
69	5	200	70	6	201	1	1	1
69	6	200	70	7	201	1	1	1
69	7	200	70	8	201	1	1	1
69	8	200	70	9	201	1	1	1
70	0	200	71	1	201	1	1	1
70	1	200	71	2	201	1	1	1
70	2	200	71	3	201	1	1	1
70	3	200	71	4	201	1	1	1
70	4	200	71	5	201	1	1	1
70	5	200	71	6	201	1	1	1
70	6	200	71	7	201	1	1	1
70	7	200	71	8	201	1	1	1
70	8	200	71	9	201	1	1	1
71	0	200	72	1	201	1	1	1
71	1	200	72	2	201	1	1	1
71	2	200	72	3	201	1	1	1
71	3	200	72	4	201	1	1	1
71	4	200	72	5	201	1	1	1
71	5	200	72	6	201	1	1	1
71	6	200	72	7	201	1	1	1
71	7	200	72	8	201	1	1	1
71	8	200	72	9	201	1	1	1
72	0	200	73	1	201	1	1	1
72	1	200	73	2	201	1	1	1
72	2	200	73	3	201	1	1	1
72	3	200	73	4	201	1	1	1
72	4	200	73	5	201	1	1	1
72	5	200	73	6	201	1	1	1
72	6	200	73	7	201	1	1	1
72	7	200	73	8	201	1	1	1
72	8	200	73	9	201	1	1	1
73	0	200	74	1	201	1	1	1
73	1	200	74	2	201	1	1	1
73	2	200	74	3	201	1	1	1
73	3	200	74	4	201	1	1	1
73	4	200	74	5	201	1	1	1
73	5	200	74	6	201	1	1	1
73	6	200	74	7	201	1	1	1
73	7	200	74	8	201	1	1	1
73	8	200	74	9	201	1	1	1
74	0	200	75	1	201	1	1	1
74	1	200	75	2	201	1	1	1
74	2	200	75	3	201	1	1	1
74	3	200	75	4	201	1	1	1
74	4	200	75	5	201	1	1	1
74	5	200	75	6	201	1	1	1
74	6	200	75	7	201	1	1	1
74	7	200	75	8	201	1	1	1
74	8	200	75	9	201	1	1	1
75	0	200	76	1	201	1	1	1
75	1	200	76	2	201	1	1	1
75	2	200	76	3	201	1	1	1
75	3	200	76	4	201	1	1	1
75	4	200	76	5	201	1	1	1
75	5	200	76	6	201	1	1	1
75	6	200	76	7	201	1	1	1
75	7	200	76	8	201	1	1	1
75	8	200	76	9	201	1	1	1
76	0	200	77	1	201	1	1	1
76	1	200	77	2	201	1	1	1
76	2	200	77	3	201	1	1	1
76	3	200	77	4	201	1	1	1
76	4	200	77	5	201	1	1	1
76	5	200	77	6	201	1	1	1
76	6	200	77	7	201	1	1	1
76	7	200	77	8	201	1	1	1
76	8	200	77	9	201	1	1	1
77	0	200	78	1	201	1	1	1
77	1	200	78	2	201	1	1	1
77	2	200	78	3	201	1	1	1
77	3	200	78	4	201	1	1	1
77	4	200	78	5	201	1	1	1
77	5	200	78	6	201	1	1	1
77	6	200	78	7	201	1	1	1
77	7	200	78	8	201	1	1	1
77	8	200	78	9	201	1	1	1
78	0	200	79	1	201	1	1	1
78	1	200	79	2	201	1	1	1
78	2	200	79	3	201	1	1	1
78	3	200	79	4	201	1	1	1
78	4	200	79	5	201	1	1	1
78	5	200	79	6	201	1	1	1
78	6	200	79	7	201	1	1	1
78	7	200	79	8	201	1	1	1
78	8	200	79	9	201	1	1	1
79	0	200	80	1	201	1	1	1
79	1	200	80	2	201	1	1	1
79	2	200	80	3	201	1	1	1
79	3	200	80	4	201	1	1	1
79	4	200	80	5	201	1	1	1
79	5	200	80	6	201	1	1	1
79	6	200	80	7	201	1	1	1
79	7	200	80	8	201	1	1	1
79	8	200	80	9	201	1	1	1
80	0	200	81	1	201	1	1	1
80	1	200	81	2	201	1	1	1
80	2	200	81	3	201	1	1	1
80	3	200	81	4	201	1	1	1
80	4	200	81	5	201	1	1	1
80	5	200	81	6	201	1	1	1
